stimImg,taskType,audTrial,letter,correctResponse,familiarCorrect,sourceCorrect,encode_trials1.thisRepN,encode_trials1.thisTrialN,encode_trials1.thisN,encode_trials1.thisIndex,encode_trials2.thisRepN,encode_trials2.thisTrialN,encode_trials2.thisN,encode_trials2.thisIndex,distractor.thisRepN,distractor.thisTrialN,distractor.thisN,distractor.thisIndex,encode_trials3.thisRepN,encode_trials3.thisTrialN,encode_trials3.thisN,encode_trials3.thisIndex,encode_trials4.thisRepN,encode_trials4.thisTrialN,encode_trials4.thisN,encode_trials4.thisIndex,distractor_2.thisRepN,distractor_2.thisTrialN,distractor_2.thisN,distractor_2.thisIndex,encode_trials5.thisRepN,encode_trials5.thisTrialN,encode_trials5.thisN,encode_trials5.thisIndex,encode_trials6.thisRepN,encode_trials6.thisTrialN,encode_trials6.thisN,encode_trials6.thisIndex,distractor3.thisRepN,distractor3.thisTrialN,distractor3.thisN,distractor3.thisIndex,encode_trials7.thisRepN,encode_trials7.thisTrialN,encode_trials7.thisN,encode_trials7.thisIndex,encode_trials8.thisRepN,encode_trials8.thisTrialN,encode_trials8.thisN,encode_trials8.thisIndex,distractor4.thisRepN,distractor4.thisTrialN,distractor4.thisN,distractor4.thisIndex,retrieval_trials1.thisRepN,retrieval_trials1.thisTrialN,retrieval_trials1.thisN,retrieval_trials1.thisIndex,retrieval_trials2.thisRepN,retrieval_trials2.thisTrialN,retrieval_trials2.thisN,retrieval_trials2.thisIndex,retrieval_trials3.thisRepN,retrieval_trials3.thisTrialN,retrieval_trials3.thisN,retrieval_trials3.thisIndex,retrieval_trials4.thisRepN,retrieval_trials4.thisTrialN,retrieval_trials4.thisN,retrieval_trials4.thisIndex,distractor_cross.started,distractor_cross.stopped,distractor_cross_press_space.keys,distractor_cross_press_space.rt,distractor_cross_press_space.started,distractor_cross_press_space.stopped,button_check_1.started,button_check_1.stopped,button_check_resp_1.keys,button_check_resp_1.rt,button_check_resp_1.started,button_check_resp_1.stopped,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_3.started,text_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_4.started,text_4.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,wait_text.started,wait_text.stopped,scanner_pulse.keys,scanner_pulse.rt,scanner_pulse.started,scanner_pulse.stopped,Trial_cue_onset,instruction.started,instruction.stopped,image_3.started,image_3.stopped,in_.started,in_.stopped,source_cue.started,source_cue.stopped,fixation.started,fixation.stopped,Response_cue_onset,rating.started,rating.stopped,text.started,text.stopped,rating_resp.keys,rating_resp.rt,rating_resp.started,rating_resp.stopped,text_16.started,text_16.stopped,instruc.started,instruc.stopped,distractor_task.started,distractor_task.stopped,distractor_task_resp.keys,distractor_task_resp.corr,distractor_task_resp.started,distractor_task_resp.stopped,flicker.started,flicker.stopped,distractor_task_resp.rt,end_screen.started,end_screen.stopped,spacebar_press.keys,spacebar_press.rt,spacebar_press.started,spacebar_press.stopped,one_moment.started,one_moment.stopped,Trial_familiarity_onset,item_rec.started,item_rec.stopped,image_4.started,image_4.stopped,item_rec_guide.started,item_rec_guide.stopped,item_rec_resp.keys,item_rec_resp.corr,item_rec_resp.rt,item_rec_resp.started,item_rec_resp.stopped,Trial_source_onset,source_rec.started,source_rec.stopped,source_rec_resp.keys,source_rec_resp.corr,source_rec_resp.rt,source_rec_resp.started,source_rec_resp.stopped,text_14.started,text_14.stopped,participant,session,group,university,date,expName,psychopyVersion,frameRate,
stimulus_images/Apedestal3.jpg,,0,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3593.124053100124,None,,,,,,,,,,,,,,,,,,,,82.08294849982485,3581.1097058001906,None,3581.1097058001906,None,3581.1097058001906,None,1,1,0.9352854997850955,3581.1097058001906,None,88.09298160020262,3587.1203180998564,None,2,1,0.8601676998659968,3587.1203180998564,None,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
stimulus_images/Aeasteregg14.jpg,,0,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3606.154428599868,None,,,,,,,,,,,,,,,,,,,,95.11860729986802,3594.1458827001043,None,3594.1458827001043,None,3594.1458827001043,None,1,1,0.9345986000262201,3594.1458827001043,None,101.13155250018463,3600.1545198000968,None,1,1,0.4938336000777781,3600.1545198000968,None,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
stimulus_images/Atoywheels.jpg,,0,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3620.172997500282,None,,,,,,,,,,,,,,,,,,,,109.13367079989985,3608.1614931998774,None,3608.1614931998774,None,3608.1614931998774,None,1,1,0.9572639996185899,3608.1614931998774,None,115.14970370009542,3614.171560500283,None,2,1,0.6139334999024868,3614.171560500283,None,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
stimulus_images/ABULLDOG5.jpg,,0,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3634.1880622999743,None,,,,,,,,,,,,,,,,,,,,123.1515819998458,3622.1805700999685,None,3622.1805700999685,None,3622.1805700999685,None,1,1,1.1897687003947794,3622.1805700999685,None,129.15999309998006,3628.187689800281,None,2,1,0.7878847997635603,3628.187689800281,None,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
stimulus_images/Aantiquerota7.jpg,,0,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3648.206247100141,None,,,,,,,,,,,,,,,,,,,,137.1680009001866,3636.194876700174,None,3636.194876700174,None,3636.194876700174,None,1,1,2.2599998000077903,3636.194876700174,None,143.18424340011552,3642.2058268003166,None,1,1,0.48310700012370944,3642.2058268003166,None,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
stimulus_images/AHEDGEHOG.jpg,,0,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3662.239103199914,None,,,,,,,,,,,,,,,,,,,,151.20014180010185,3650.238533800002,None,3650.238533800002,None,3650.238533800002,None,2,1,1.1883771996945143,3650.238533800002,None,157.21597710018978,3656.2389116999693,None,3,1,0.9957765997387469,3656.2389116999693,None,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
stimulus_images/Agrilledmeata.jpg,,0,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3676.2551164999604,None,,,,,,,,,,,,,,,,,,,,165.21756150014699,3664.247560800053,None,3664.247560800053,None,3664.247560800053,None,1,1,1.151660700328648,3664.247560800053,None,171.23197250021622,3670.255350000225,None,2,1,0.5523358001373708,3670.255350000225,None,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
stimulus_images/Abackpack11.jpg,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3691.272205899935,None,,,,,,,,,,,,,,,,,,,,180.2375349998474,3679.266837900039,None,3679.266837900039,None,3679.266837900039,None,1,1,1.1038596997968853,3679.266837900039,None,186.25213919999078,3685.273222300224,None,1,1,0.5736187999136746,3685.273222300224,None,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
stimulus_images/Abaseballcap.jpg,,0,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3705.285197299905,None,,,,,,,,,,,,,,,,,,,,194.25096949981526,3693.277658500243,None,3693.277658500243,None,3693.277658500243,None,1,1,0.8628491000272334,3693.277658500243,None,200.2530598999001,3699.2749940999784,None,2,1,0.4851220999844372,3699.2749940999784,None,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
stimulus_images/Aantiquejuke2.jpg,,0,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3718.3065786003135,None,,,,,,,,,,,,,,,,,,,,207.26813360024244,3706.295906300191,None,3706.295906300191,None,3706.295906300191,None,1,1,0.810368400067091,3706.295906300191,None,213.2695196000859,3712.3010845999233,None,2,1,0.4529158999212086,3712.3010845999233,None,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
stimulus_images/Ahandbag50.jpg,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3733.3405607002787,None,,,,,,,,,,,,,,,,,,,,222.28819990018383,3721.319762799889,None,3721.319762799889,None,3721.319762799889,None,2,0,1.627109999768436,3721.319762799889,None,228.30796429980546,3727.335005499888,None,1,1,1.2956048999913037,3727.335005499888,None,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
stimulus_images/A4DOMINO.jpg,,0,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3748.3598883002996,None,,,,,,,,,,,,,,,,,,,,237.31821889989078,3736.3462620000355,None,3736.3462620000355,None,3736.3462620000355,None,1,1,1.186572500038892,3736.3462620000355,None,243.3211443000473,3742.3529089000076,None,2,1,0.7552692000754178,3742.3529089000076,None,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
stimulus_images/Awatch28.jpg,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3763.385250700172,None,,,,,,,,,,,,,,,,,,,,252.35271300002933,3751.381549200043,None,3751.381549200043,None,3751.381549200043,None,1,1,1.313220499549061,3751.381549200043,None,258.35690059978515,3757.3854390000924,None,1,1,0.8344478998333216,3757.3854390000924,None,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
stimulus_images/Aplantinpot2.jpg,,0,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3778.4074002001435,None,,,,,,,,,,,,,,,,,,,,267.3714840998873,3766.3985283002257,None,3766.3985283002257,None,3766.3985283002257,None,1,1,1.2404052000492811,3766.3985283002257,None,273.3741422998719,3772.4024235000834,None,1,1,0.45164910005405545,3772.4024235000834,None,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
stimulus_images/AFILEFOL4.jpg,,0,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3791.423656600062,None,,,,,,,,,,,,,,,,,,,,280.38762830011547,3779.4299316001125,None,3779.4299316001125,None,3779.4299316001125,None,2,1,1.3691783002577722,3779.4299316001125,None,286.40459629986435,3785.426369499881,None,3,1,0.6221679002046585,3785.426369499881,None,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
stimulus_images/ACAROSLI2.jpg,,0,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,21,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3806.441703000106,None,,,,,,,,,,,,,,,,,,,,295.4056071001105,3794.4358471999876,None,3794.4358471999876,None,3794.4358471999876,None,1,1,1.2227543997578323,3794.4358471999876,None,301.420909400098,3800.44290870009,None,1,1,0.7037460999563336,3800.44290870009,None,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
stimulus_images/woodvase.jpg,,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,22,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3821.4589957999997,None,,,,,,,,,,,,,,,,,,,,310.4204512001015,3809.4497154001147,None,3809.4497154001147,None,3809.4497154001147,None,1,1,1.163926299661398,3809.4497154001147,None,316.4471454001032,3815.4742577001452,None,2,1,2.036932200193405,3815.4742577001452,None,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
stimulus_images/Aboots56.jpg,,0,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,23,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3834.4775303001516,None,,,,,,,,,,,,,,,,,,,,323.4379862002097,3822.469328999985,None,3822.469328999985,None,3822.469328999985,None,1,1,0.9063881002366543,3822.469328999985,None,329.44053190015256,3828.4698061998934,None,1,1,1.1644884003326297,3828.4698061998934,None,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
stimulus_images/acquarium.jpg,,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24,24,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3848.503671400249,None,,,,,,,,,,,,,,,,,,,,337.47117049992085,3836.499168500304,None,3836.499168500304,None,3836.499168500304,None,1,1,0.9611980998888612,3836.499168500304,None,343.48089660005644,3842.50816640025,None,2,1,0.5483289998956025,3842.50816640025,None,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3849.511663199868,None,space,4.497776200063527,3854.5258615999483,None,,,,,,,,,,,,,,,,,,,,,,,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3859.0430491999723,None,5,13.592075900174677,3859.0430491999723,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3854.5258615999483,None,,,,,,,,,,,,,,,,,,,,,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
stimulus_images/Asoapdish3.jpg,,0,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3884.6760259000584,None,,,,,,,,,,,,,,,,,,,,6.0996972024440765e-06,3872.7076258999296,None,3872.7076258999296,None,3872.7076258999296,None,2,1,1.4166011000052094,3872.7076258999296,None,5.975593199953437,3878.675425699912,None,3,1,0.7056899000890553,3878.675425699912,None,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
stimulus_images/AOTOSCOP5.jpg,,0,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3897.6935316999443,None,,,,,,,,,,,,,,,,,,,,12.980942300055176,3885.6883646999486,None,3885.6883646999486,None,3885.6883646999486,None,1,1,1.3141459003090858,3885.6883646999486,None,19.00313839968294,3891.7085950002074,None,1,1,0.5201059002429247,3891.7085950002074,None,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
stimulus_images/AARTPLANT.jpg,,0,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3910.695079599973,None,,,,,,,,,,,,,,,,,,,,25.993064899928868,3898.6981160999276,None,3898.6981160999276,None,3898.6981160999276,None,1,1,2.5481341001577675,3898.6981160999276,None,32.00362449977547,3904.7091148002073,None,1,1,0.4748750999569893,3904.7091148002073,None,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
stimulus_images/ACANDLE30.jpg,,0,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3923.7265874999575,None,,,,,,,,,,,,,,,,,,,,39.012001200113446,3911.718960800208,None,3911.718960800208,None,3911.718960800208,None,2,0,1.3469497999176383,3911.718960800208,None,45.0139923999086,3917.721303000115,None,1,0,2.271961800288409,3917.721303000115,None,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
stimulus_images/A_flower.jpg,,0,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3937.7288482002914,None,,,,,,,,,,,,,,,,,,,,53.0275806998834,3925.7310393000953,None,3925.7310393000953,None,3925.7310393000953,None,1,1,2.938669300172478,3925.7310393000953,None,59.053960300050676,3931.75925800018,None,2,1,0.5968312001787126,3931.75925800018,None,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
stimulus_images/ASALTPEPP.jpg,,0,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3951.761315200012,None,,,,,,,,,,,,,,,,,,,,67.04491649987176,3939.7662233002484,None,3939.7662233002484,None,3939.7662233002484,None,2,1,1.843055000063032,3939.7662233002484,None,73.06754510011524,3945.764902200084,None,3,1,1.7894998998381197,3945.764902200084,None,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
stimulus_images/AHIGCHAIR.jpg,,0,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3964.788620200008,None,,,,,,,,,,,,,,,,,,,,80.07834600005299,3952.7828249000013,None,3952.7828249000013,None,3952.7828249000013,None,1,1,1.2097444999963045,3952.7828249000013,None,86.08367640012875,3958.7885818001814,None,2,1,0.5403728000819683,3958.7885818001814,None,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
stimulus_images/corkscrew02.jpg,,0,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3977.8101910999976,None,,,,,,,,,,,,,,,,,,,,93.09432759974152,3965.796051700134,None,3965.796051700134,None,3965.796051700134,None,1,1,1.411078399978578,3965.796051700134,None,99.10468439990655,3971.8097242000513,None,1,1,0.6153199998661876,3971.8097242000513,None,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
stimulus_images/AANTFRYI2.jpg,,0,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3990.826870799996,None,,,,,,,,,,,,,,,,,,,,106.11063659982756,3978.814050000161,None,3978.814050000161,None,3978.814050000161,None,1,1,1.0472422000020742,3978.814050000161,None,112.12654480012134,3984.8274580999278,None,1,1,0.567255400121212,3984.8274580999278,None,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
stimulus_images/Ablackma3.jpg,,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4003.843673299998,None,,,,,,,,,,,,,,,,,,,,119.12857179995626,3991.8318509003147,None,3991.8318509003147,None,3991.8318509003147,None,1,1,1.3928152997978032,3991.8318509003147,None,125.14532049978152,3997.844338499941,None,2,1,0.5486472002230585,3997.844338499941,None,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
stimulus_images/AFILM.jpg,,0,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4018.863847500179,None,,,,,,,,,,,,,,,,,,,,134.1450602998957,4006.8497043000534,None,4006.8497043000534,None,4006.8497043000534,None,1,1,1.200078499969095,4006.8497043000534,None,140.15237079979852,4012.855700999964,None,2,1,0.5363814001902938,4012.855700999964,None,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
stimulus_images/APAGODAMO.jpg,,0,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4032.8783956002444,None,,,,,,,,,,,,,,,,,,,,148.16616139980033,4020.8926146999,None,4020.8926146999,None,4020.8926146999,None,2,1,1.8655757000669837,4020.8926146999,None,154.18072830000892,4026.8897839998826,None,3,1,0.5703714997507632,4026.8897839998826,None,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
stimulus_images/beanbagchair.jpg,,0,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4046.897395200096,None,,,,,,,,,,,,,,,,,,,,162.1821512999013,4034.889307499863,None,4034.889307499863,None,4034.889307499863,None,1,1,1.300054700113833,4034.889307499863,None,168.19575319997966,4040.8957521999255,None,1,0,0.5179258999414742,4040.8957521999255,None,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
stimulus_images/AMICRO67.jpg,,0,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4061.9307316001505,None,,,,,,,,,,,,,,,,,,,,177.2131743999198,4049.9343437999487,None,4049.9343437999487,None,4049.9343437999487,None,2,1,1.5671276999637485,4049.9343437999487,None,183.22883239993826,4055.928421200253,None,3,1,0.8026081002317369,4055.928421200253,None,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
stimulus_images/A56THUND4.jpg,,0,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4076.964428599924,None,,,,,,,,,,,,,,,,,,,,192.2462884997949,4064.9560716999695,None,4064.9560716999695,None,4064.9560716999695,None,1,1,1.6547571998089552,4064.9560716999695,None,198.26669159997255,4070.9667270001955,None,2,1,0.9577032001689076,4070.9667270001955,None,,,2102_T1,001,2,2,2022_Apr_12_1603,task_complete_blocked_LC_updated,2021.2.3,59.95487802004128,
